MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV1098,A Quiet Place Day One,1985,Crime,James Cameron,Adam Driver|Austin Butler|Benedict Cumberbatch,Spanish,Germany,113,8.9,1265850,219.0,549.7,friendship|sacrifice|heist,A crime film directed by James Cameron featuring Adam Driver.,37.54
MV1099,Twisters,2021,Horror,James Cameron,Saoirse Ronan|Florence Pugh|Cate Blanchett|Matt Damon,German,Japan,112,4.5,535923,64.5,210.6,sacrifice|identity|conspiracy|discovery|based on true story,A horror film directed by James Cameron featuring Saoirse Ronan.,64.02
MV1100,The Chronicles of Dune,2011,Adventure|History|Thriller,Guillermo del Toro,Daniel Craig|Lupita Nyong'o|Austin Butler,Korean,UK,135,6.0,853616,347.9,150.3,family|war|love|justice|supernatural|dystopia,A adventure film directed by Guillermo del Toro featuring Daniel Craig.,30.18
MV1101,The Origins of American,1983,Comedy|Drama|Fantasy,Billy Wilder,Jessica Chastain|Tom Hanks|Adam Driver,Italian,USA,,7.6,310415,167.4,815.8,revenge|family|justice|survival,A comedy film directed by Billy Wilder featuring Jessica Chastain.,25.26
MV1102,The Worst Person in the World: Chronicles,2013,Romance|Animation|Sci-Fi,John Ford,Saoirse Ronan|Jack Nicholson|Leonardo DiCaprio|Tom Hardy,French,France,90,8.8,135717,211.9,346.8,revenge|loss|dystopia|identity,A romance film directed by John Ford featuring Saoirse Ronan.,68.31
MV1103,The Uprising of The,2007,Romance,Martin Scorsese,Jessica Chastain|Scarlett Johansson|Emma Stone|Michael Fassbender|Al Pacino,English,South Korea,175,5.0,2346850,212.2,189.8,sacrifice|corruption|time travel|coming of age|loss|conspiracy,A romance film directed by Martin Scorsese featuring Jessica Chastain.,17.32
MV1104,The Returns of Joker,2001,Thriller,Wes Anderson,Paul Mescal|Natalie Portman|Cate Blanchett,Korean,Canada,77,8.2,1297543,66.5,123.2,mystery|friendship|survival,A thriller film directed by Wes Anderson featuring Paul Mescal.,97.69
MV1105,The Silence of the Lambs: Origins,1980,Biography|Romance,Guillermo del Toro,Jake Gyllenhaal|Jennifer Lawrence|Michael Fassbender|Charlize Theron|Scarlett Johansson,French,Italy,179,8.9,2113160,36.3,236.6,revenge|escape|based on true story|loss,A biography film directed by Guillermo del Toro featuring Jake Gyllenhaal.,48.22
MV1106,The Power of the Dog: Infinity,1994,Biography,Woody Allen,Morgan Freeman|Christian Bale|Ana de Armas|Austin Butler|Denzel Washington,Mandarin,Italy,189,8.3,1422955,102.5,522.8,love|conspiracy|coming of age|heist|loss|mystery,A biography film directed by Woody Allen featuring Morgan Freeman.,21.67
MV1107,Braveheart: Revolution,1989,Adventure|History,Ingmar Bergman,Zendaya|Natalie Portman|Timothée Chalamet,Italian,France,150,4.9,1175897,202.2,610.8,betrayal|conspiracy|coming of age,A adventure film directed by Ingmar Bergman featuring Zendaya.,46.61
MV1108,The Void of The,2016,Action|Horror,Jean-Luc Godard,Michael Fassbender|Lupita Nyong'o|Al Pacino|Scarlett Johansson,Hindi,Italy,206,8.6,1316524,131.4,,friendship|heist|love|discovery|time travel|coming of age,A action film directed by Jean-Luc Godard featuring Michael Fassbender.,74.36
MV1109,The Banshees of Inisherin: Unleashed,2005,Thriller,Guillermo del Toro,Gene Hackman|Robert De Niro|Charlize Theron|Timothée Chalamet,Hindi,Australia,194,4.6,757121,256.4,1888.2,coming of age|identity|redemption|loss|corruption|survival,A thriller film directed by Guillermo del Toro featuring Gene Hackman.,32.41
MV1110,The Awakening of No,1989,Comedy|Mystery,David Fincher,Anya Taylor-Joy|Meryl Streep|Denzel Washington|Jessica Chastain,English,Italy,185,9.4,896151,19.9,139.0,friendship|dystopia|time travel|betrayal|survival|family,A comedy film directed by David Fincher featuring Anya Taylor-Joy.,7.86
MV1111,The Untold of Titane,1996,History,Steven Spielberg,Adam Driver|Benedict Cumberbatch|Joaquin Phoenix,Spanish,South Korea,,9.2,2021082,166.9,935.3,conspiracy|identity|justice|escape,A history film directed by Steven Spielberg featuring Adam Driver.,39.52
MV1112,The Chronicles of Birdman,2000,History|Fantasy|Musical,Federico Fellini,Jennifer Lawrence|Leonardo DiCaprio|Morgan Freeman|Timothée Chalamet|Zendaya,Italian,UK,179,5.4,16421,345.9,2616.2,time travel|freedom|escape|war,A history film directed by Federico Fellini featuring Jennifer Lawrence.,4.61
MV1113,The Prophecy of There,1993,Mystery,Kathryn Bigelow,Mark Ruffalo|Tom Hanks|Joaquin Phoenix,Japanese,Australia,106,7.8,1913592,145.5,437.7,ambition|coming of age|corruption|war|betrayal|freedom,A mystery film directed by Kathryn Bigelow featuring Mark Ruffalo.,43.41
MV1114,The Destiny of Interstellar,2007,Romance|Fantasy|Crime,Wong Kar-wai,Robert De Niro|Natalie Portman|Jack Nicholson,English,Canada,180,4.6,2285778,35.8,133.2,heist|power|identity,A romance film directed by Wong Kar-wai featuring Robert De Niro.,21.98
MV1115,The Reign of Schindler's,2009,Musical|History,Stanley Kubrick,Michael Fassbender|Leonardo DiCaprio|Mark Ruffalo|Ryan Gosling|Ana de Armas,Japanese,Japan,142,5.7,1740447,236.0,78.4,love|revenge|based on true story|family|justice|ambition,A musical film directed by Stanley Kubrick featuring Michael Fassbender.,82.18
MV1116,Tenet: Fallen,1992,Mystery|Sci-Fi|Action,Ingmar Bergman,Adam Driver|Scarlett Johansson|Dustin Hoffman|Jessica Chastain|Amy Adams,German,Italy,207,4.9,969756,35.8,231.6,time travel|escape|based on true story,A mystery film directed by Ingmar Bergman featuring Adam Driver.,39.81
MV1117,Promising Young Woman: Spark,1981,Action|Mystery,Akira Kurosawa,Morgan Freeman|Tom Hanks|Al Pacino|Paul Mescal|Robert De Niro,German,USA,108,9.4,1503069,66.1,351.9,power|redemption|danger|dystopia,A action film directed by Akira Kurosawa featuring Morgan Freeman.,25.28
MV1118,Mank: Beyond,2020,Mystery,Kathryn Bigelow,Matt Damon|Timothée Chalamet|Denzel Washington,French,UK,111,5.6,758607,33.4,137.1,dystopia|redemption|loss|war|sacrifice,A mystery film directed by Kathryn Bigelow featuring Matt Damon.,79.75
MV1119,The Nexus of Interstellar,2020,Biography|Comedy,Ridley Scott,Leonardo DiCaprio|Amy Adams|Gene Hackman|Anya Taylor-Joy,English,UK,162,9.5,2030669,348.2,1713.1,betrayal|ambition|supernatural,A biography film directed by Ridley Scott featuring Leonardo DiCaprio.,26.2
MV1120,A Beautiful Mind: Legacy,2003,Musical,David Fincher,Jennifer Lawrence|Scarlett Johansson|Ryan Gosling,French,France,143,5.5,836662,333.7,995.7,freedom|supernatural|based on true story|sacrifice|identity,A musical film directed by David Fincher featuring Jennifer Lawrence.,51.75
MV1121,The Chronicles of Aftersun,2005,Crime,Ingmar Bergman,Joaquin Phoenix|Christian Bale|Emma Stone|Zendaya|Adam Driver,Hindi,Germany,144,8.5,452135,212.9,767.7,justice|time travel|dystopia|survival|freedom,A crime film directed by Ingmar Bergman featuring Joaquin Phoenix.,17.56
MV1122,Marriage Story: Phantom,2013,Sci-Fi|Action,Quentin Tarantino,Jennifer Lawrence|Adam Driver|Amy Adams,Italian,South Korea,93,5.2,1559856,130.8,824.3,revenge|corruption|conspiracy,A sci-fi film directed by Quentin Tarantino featuring Jennifer Lawrence.,2.08
MV1123,The Reckoning of The,2018,Adventure,David Fincher,Andrew Garfield|Margot Robbie|Denzel Washington,French,Canada,182,7.8,1826384,111.9,309.4,love|based on true story|sacrifice|friendship,A adventure film directed by David Fincher featuring Andrew Garfield.,42.7
MV1124,Spencer: Awakening,2021,Action|Animation|Romance,James Cameron,Meryl Streep|Paul Mescal|Austin Butler|Benedict Cumberbatch,English,UK,195,4.5,1741966,253.4,612.0,loss|survival|danger|coming of age|corruption,A action film directed by James Cameron featuring Meryl Streep.,49.89
MV1125,The Phantom of Belfast,2003,Drama|Action|Thriller,Steven Spielberg,Scarlett Johansson|Natalie Portman|Jennifer Lawrence,German,South Korea,118,4.5,1548192,285.8,1268.7,conspiracy|love|friendship,A drama film directed by Steven Spielberg featuring Scarlett Johansson.,88.45
MV1126,Dune: Unleashed,2004,Fantasy|Comedy,James Cameron,Timothée Chalamet|Matt Damon|Scarlett Johansson|Jennifer Lawrence|Morgan Freeman,German,India,106,6.9,1009828,202.7,1092.9,corruption|coming of age|supernatural|sacrifice|mystery,A fantasy film directed by James Cameron featuring Timothée Chalamet.,10.09
MV1127,The Unleashed of The,1993,Drama|Musical|Animation,Steven Spielberg,Leonardo DiCaprio|Gene Hackman|Emma Stone,Hindi,Germany,123,6.7,1428951,73.8,357.7,coming of age|power|conspiracy|freedom|time travel,A drama film directed by Steven Spielberg featuring Leonardo DiCaprio.,16.25
MV1128,American Beauty: Reign,2012,Biography,Guillermo del Toro,Cate Blanchett|Margot Robbie|Adam Driver,Spanish,Japan,101,4.8,450517,261.0,561.8,betrayal|friendship|revenge|sacrifice|heist|ambition,A biography film directed by Guillermo del Toro featuring Cate Blanchett.,45.81
MV1129,Tenet: Origins,2012,Action|Animation,Peter Jackson,Natalie Portman|Brad Pitt|Jack Nicholson|Jessica Chastain,German,South Korea,150,5.0,741903,208.3,911.9,ambition|identity|war|heist|love|time travel,A action film directed by Peter Jackson featuring Natalie Portman.,25.65
MV1130,The Fabelmans: Eternal,1997,Musical,Francis Ford Coppola,Michael Fassbender|Natalie Portman|Ryan Gosling|Margot Robbie|Zendaya,Korean,France,127,5.9,1208928,247.3,622.6,war|betrayal|ambition,A musical film directed by Francis Ford Coppola featuring Michael Fassbender.,90.87
MV1131,The Order of Braveheart,1990,Horror,Wong Kar-wai,Morgan Freeman|Leonardo DiCaprio|Gene Hackman|Florence Pugh,German,Italy,80,5.0,1107592,308.6,498.3,discovery|justice|sacrifice,A horror film directed by Wong Kar-wai featuring Morgan Freeman.,58.73
MV1132,The Horizon of The,1994,Adventure|Comedy|Biography,James Cameron,Natalie Portman|Joaquin Phoenix|Benedict Cumberbatch,Hindi,India,164,9.4,1080360,232.5,523.6,revenge|justice|power|conspiracy|corruption|ambition,A adventure film directed by James Cameron featuring Natalie Portman.,77.68
MV1133,The Silence of the Lambs: Reign,1981,Sci-Fi,Jean-Luc Godard,Gene Hackman|Morgan Freeman|Charlize Theron,Hindi,USA,137,7.2,1807572,126.4,762.4,loss|time travel|war|friendship,A sci-fi film directed by Jean-Luc Godard featuring Gene Hackman.,87.84
MV1134,The Infinity of Causeway,2023,Musical|Horror,Guillermo del Toro,Lupita Nyong'o|Margot Robbie|Joaquin Phoenix|Jake Gyllenhaal|Meryl Streep,Mandarin,Italy,106,6.4,1909524,198.8,1272.8,power|war|revenge|sacrifice|heist,A musical film directed by Guillermo del Toro featuring Lupita Nyong'o.,15.57
MV1135,The Redemption of The,1984,Action|Animation,Steven Spielberg,Tom Hardy|Daniel Craig|Matt Damon,English,India,153,4.0,1478466,231.4,70.6,family|justice|power|based on true story|ambition,A action film directed by Steven Spielberg featuring Tom Hardy.,66.87
MV1136,The Phantom of Glass,2017,Romance,Denis Villeneuve,Florence Pugh|Charlize Theron|Viola Davis,German,Germany,177,9.3,412623,312.7,2309.4,betrayal|escape|identity|heist|corruption,A romance film directed by Denis Villeneuve featuring Florence Pugh.,80.63
MV1137,The Reborn of Se7en,1999,Musical|Mystery|Animation,Sofia Coppola,Jessica Chastain|Adam Driver|Natalie Portman,Spanish,Australia,188,7.8,2114153,327.3,1894.1,justice|identity|freedom|based on true story|supernatural|coming of age,A musical film directed by Sofia Coppola featuring Jessica Chastain.,3.74
MV1138,The Uprising of Tenet,1995,Adventure|Horror|Comedy,Francis Ford Coppola,Anya Taylor-Joy|Tom Hardy|Brad Pitt|Michael Fassbender|Scarlett Johansson,German,USA,193,8.4,2173684,161.6,116.1,friendship|dystopia|time travel,A adventure film directed by Francis Ford Coppola featuring Anya Taylor-Joy.,11.6
MV1139,Judas and the Black Messiah: Dominion,2017,Adventure|Fantasy|History,Steven Spielberg,Emma Stone|Austin Butler|Morgan Freeman|Andrew Garfield|Zendaya,Spanish,South Korea,114,5.7,1304970,252.0,1892.8,discovery|conspiracy|redemption|war|survival|revenge,A adventure film directed by Steven Spielberg featuring Emma Stone.,16.15
MV1140,The Reckoning of Parasite,2005,Musical,Quentin Tarantino,Michael Fassbender|Florence Pugh|Amy Adams|Viola Davis,Mandarin,Japan,187,8.7,517723,151.9,789.7,family|dystopia|supernatural|heist,A musical film directed by Quentin Tarantino featuring Michael Fassbender.,24.83
MV1141,The Shadows of Fight,2017,Horror|Mystery,Peter Jackson,Jessica Chastain|Natalie Portman|Timothée Chalamet|Lupita Nyong'o,German,France,82,5.6,504847,197.9,76.2,love|time travel|heist|discovery|freedom,A horror film directed by Peter Jackson featuring Jessica Chastain.,5.22
MV1142,Titane: Returns,2002,History|Musical|Adventure,David Fincher,Austin Butler|Jessica Chastain|Ana de Armas|Cate Blanchett,Spanish,France,165,7.6,2363012,119.4,693.3,friendship|based on true story|coming of age|heist,A history film directed by David Fincher featuring Austin Butler.,30.99
MV1143,The Phantom of Goodfellas,2016,Musical|Adventure|Biography,Woody Allen,Idris Elba|Scarlett Johansson|Jennifer Lawrence|Daniel Craig|Charlize Theron,German,UK,86,4.2,668647,81.9,444.1,heist|sacrifice|corruption|mystery|supernatural|war,A musical film directed by Woody Allen featuring Idris Elba.,90.08
MV1144,Belfast: Dominion,1987,History,John Ford,Saoirse Ronan|Mark Ruffalo|Denzel Washington,English,France,157,4.6,1886380,132.8,1051.0,redemption|friendship|sacrifice|freedom,A history film directed by John Ford featuring Saoirse Ronan.,68.21
MV1145,Birdman: Horizon,1981,Mystery|Drama|Thriller,Steven Spielberg,Leonardo DiCaprio|Mark Ruffalo|Lupita Nyong'o,Mandarin,UK,162,5.0,2216240,174.2,1168.8,ambition|justice|based on true story|discovery|danger|family,A mystery film directed by Steven Spielberg featuring Leonardo DiCaprio.,80.36
MV1146,The Shadows of Marriage,1986,Animation,Denis Villeneuve,Denzel Washington|Paul Mescal|Benedict Cumberbatch,English,South Korea,149,9.1,1055371,137.3,419.6,power|survival|danger|escape,A animation film directed by Denis Villeneuve featuring Denzel Washington.,24.9
MV1147,Tenet: Void,2017,Musical|Romance,Stanley Kubrick,Meryl Streep|Benedict Cumberbatch|Lupita Nyong'o,Japanese,South Korea,160,8.9,250107,49.6,223.8,coming of age|heist|love|mystery|sacrifice,A musical film directed by Stanley Kubrick featuring Meryl Streep.,8.22
MV1148,The Destiny of Belfast,2006,Fantasy|Crime|Drama,Wong Kar-wai,Florence Pugh|Scarlett Johansson|Margot Robbie|Meryl Streep|Natalie Portman,English,India,204,5.2,1470087,151.6,399.7,revenge|love|coming of age|based on true story,A fantasy film directed by Wong Kar-wai featuring Florence Pugh.,81.32
MV1149,Causeway: Uprising,2004,Comedy|Sci-Fi|Fantasy,Tim Burton,Scarlett Johansson|Matt Damon|Saoirse Ronan|Al Pacino|Mark Ruffalo,Italian,South Korea,162,6.4,243944,84.1,84.8,mystery|identity|supernatural,A comedy film directed by Tim Burton featuring Scarlett Johansson.,75.5
MV1150,The Phantom of Memoria,1983,Action,James Cameron,Amy Adams|Tom Hardy|Meryl Streep|Jennifer Lawrence,Italian,Canada,137,9.5,545069,212.5,847.0,heist|survival|friendship,A action film directed by James Cameron featuring Amy Adams.,93.9
MV1151,The Dominion of A,1999,Biography|Adventure,Wes Anderson,Viola Davis|Austin Butler|Margot Robbie|Jennifer Lawrence|Paul Mescal,Mandarin,UK,88,5.9,1724162,247.2,1257.9,survival|redemption|family|dystopia|ambition,A biography film directed by Wes Anderson featuring Viola Davis.,23.82
MV1152,Inception: Destiny,2024,Mystery|Biography,Clint Eastwood,Tom Hanks|Zendaya|Meryl Streep,Japanese,Japan,173,5.7,355390,21.8,150.0,sacrifice|revenge|loss|coming of age|freedom|love,A mystery film directed by Clint Eastwood featuring Tom Hanks.,23.22
MV1153,Se7en: Shadows,1981,Biography|Horror|Romance,Ingmar Bergman,Emma Stone|Tom Hanks|Benedict Cumberbatch|Al Pacino|Adam Driver,,USA,102,7.0,1206520,300.6,2261.2,identity|escape|supernatural|based on true story|ambition|friendship,A biography film directed by Ingmar Bergman featuring Emma Stone.,17.09
MV1154,The Reign of Little,1997,Thriller,Akira Kurosawa,Tom Hardy|Benedict Cumberbatch|Anya Taylor-Joy|Michael Fassbender|Meryl Streep,Japanese,Italy,143,7.6,52754,44.4,207.7,dystopia|friendship|betrayal|freedom|revenge,A thriller film directed by Akira Kurosawa featuring Tom Hardy.,44.55
MV1155,Dune: Fallen,1985,Musical|Crime,Sofia Coppola,Cate Blanchett|Saoirse Ronan|Amy Adams|Idris Elba,Japanese,Japan,201,4.7,732886,52.3,264.5,mystery|war|time travel,A musical film directed by Sofia Coppola featuring Cate Blanchett.,4.81
MV1156,The Prophecy of Little,1996,Action|Mystery,Jean-Luc Godard,Paul Mescal|Meryl Streep|Denzel Washington|Viola Davis,Italian,UK,94,6.8,475722,179.4,,escape|justice|dystopia|heist|identity,A action film directed by Jean-Luc Godard featuring Paul Mescal.,8.07
MV1157,The Eternal of Whiplash,2021,Animation|Romance,Francis Ford Coppola,Christian Bale|Mark Ruffalo|Meryl Streep,Japanese,France,81,4.6,888009,283.0,1198.0,redemption|loss|dystopia|escape|love,A animation film directed by Francis Ford Coppola featuring Christian Bale.,66.05
MV1158,Memoria: Reign,2016,Crime|Mystery|Adventure,John Ford,Paul Mescal|Matt Damon|Austin Butler|Brad Pitt,Hindi,Australia,208,6.4,1130034,69.1,326.8,corruption|mystery|based on true story|coming of age,A crime film directed by John Ford featuring Paul Mescal.,97.77
MV1159,The Prophecy of Inception,2006,Drama|Horror,Sofia Coppola,Cate Blanchett|Mark Ruffalo|Jack Nicholson|Florence Pugh|Denzel Washington,Korean,India,182,5.3,526467,324.1,708.5,heist|escape|dystopia|family|discovery|friendship,A drama film directed by Sofia Coppola featuring Cate Blanchett.,79.79
MV1160,The Dark Knight: Chronicles,1992,Musical,Clint Eastwood,Christian Bale|Matt Damon|Lupita Nyong'o,Japanese,Australia,195,8.1,531151,304.4,2045.8,conspiracy|betrayal|survival,A musical film directed by Clint Eastwood featuring Christian Bale.,14.11
MV1161,Causeway: Order,1998,Horror,Wong Kar-wai,Daniel Craig|Denzel Washington|Al Pacino|Natalie Portman,,UK,165,9.2,1715944,221.2,1327.9,power|coming of age|sacrifice|conspiracy|family|betrayal,A horror film directed by Wong Kar-wai featuring Daniel Craig.,72.65
MV1162,The Returns of The,2023,Animation|Sci-Fi|Horror,Clint Eastwood,Ana de Armas|Daniel Craig|Margot Robbie,French,South Korea,151,6.7,203534,197.9,1426.7,power|corruption|loss|based on true story|betrayal|family,A animation film directed by Clint Eastwood featuring Ana de Armas.,5.15
MV1163,The Legacy of Mank,2000,Horror,Wes Anderson,Matt Damon|Tom Hardy|Margot Robbie,Hindi,India,132,8.9,1210967,328.8,755.5,mystery|heist|friendship,A horror film directed by Wes Anderson featuring Matt Damon.,14.96
MV1164,The Order of Ford,2014,Biography|Thriller|Action,Ron Howard,Mark Ruffalo|Emma Stone|Tom Hardy,German,India,208,4.7,1904582,103.9,118.9,freedom|identity|sacrifice,A biography film directed by Ron Howard featuring Mark Ruffalo.,27.04
MV1165,Titane: Uprising,1994,Drama|Horror|Comedy,Ang Lee,Margot Robbie|Timothée Chalamet|Dustin Hoffman|Ana de Armas,French,Italy,84,6.4,2187477,111.8,757.9,time travel|revenge|mystery,A drama film directed by Ang Lee featuring Margot Robbie.,14.55
